myclusters	SampleID
hypoxic	TCGA.62.A46O.01A.11R.A24H.07
hypoxic	TCGA.78.7150.01A.21R.2039.07
hypoxic	TCGA.55.8620.01A.11R.2403.07
hypoxic	TCGA.86.8585.01A.11R.2403.07
hypoxic	TCGA.50.5931.01A.11R.1755.07
hypoxic	TCGA.62.A471.01A.12R.A24H.07
hypoxic	TCGA.35.5375.01A.01R.1628.07
hypoxic	TCGA.78.7166.01A.12R.2066.07
hypoxic	TCGA.L9.A5IP.01A.21R.A39D.07
hypoxic	TCGA.86.7955.01A.11R.2187.07
hypoxic	TCGA.44.5644.01A.21R.2039.07
hypoxic	TCGA.55.8094.01A.11R.2241.07
hypoxic	TCGA.05.4420.01A.01R.1206.07
hypoxic	TCGA.44.7660.01A.11R.2066.07
hypoxic	TCGA.05.5428.01A.01R.1628.07
hypoxic	TCGA.05.4390.01A.02R.1755.07
hypoxic	TCGA.49.4488.01A.01R.1755.07
hypoxic	TCGA.55.8085.01A.11R.2241.07
hypoxic	TCGA.86.8054.01A.11R.2241.07
hypoxic	TCGA.55.A48Z.01A.12R.A24X.07
hypoxic	TCGA.95.A4VN.01A.11R.A262.07
hypoxic	TCGA.49.6761.01A.31R.1949.07
hypoxic	TCGA.NJ.A4YF.01A.12R.A262.07
hypoxic	TCGA.4B.A93V.01A.11R.A39D.07
hypoxic	TCGA.69.7760.01A.11R.2170.07
hypoxic	TCGA.49.AARE.01A.11R.A41B.07
hypoxic	TCGA.86.8673.01A.11R.2403.07
hypoxic	TCGA.95.8494.01A.11R.2326.07
hypoxic	TCGA.55.8096.01A.11R.2241.07
hypoxic	TCGA.55.A490.01A.11R.A466.07
hypoxic	TCGA.05.4426.01A.01R.1206.07
hypoxic	TCGA.55.8090.01A.11R.2241.07
hypoxic	TCGA.49.4505.01A.01R.1206.07
hypoxic	TCGA.75.7031.01A.11R.1949.07
intermediate	TCGA.44.8117.01A.11R.2241.07
intermediate	TCGA.95.7039.01A.11R.1949.07
intermediate	TCGA.67.3773.01A.01R.0946.07
intermediate	TCGA.97.8171.01A.11R.2287.07
