myclusters	SampleID
intermediate	TCGA.BR.7901.01A.11R.2203.13
intermediate	TCGA.IN.A6RL.01A.11R.A32D.31
intermediate	TCGA.BR.A4J2.01A.21R.A251.31
intermediate	TCGA.BR.A4QI.01A.12R.A251.31
intermediate	TCGA.BR.4191.01A.02R.1131.13
intermediate	TCGA.VQ.A8PU.01A.12R.A414.31
intermediate	TCGA.B7.A5TN.01A.21R.A31P.31
intermediate	TCGA.D7.8572.01A.11R.2343.13
intermediate	TCGA.BR.7197.01A.11R.2203.13
intermediate	TCGA.RD.A8MV.01A.11R.A36D.31
intermediate	TCGA.D7.A4YU.01A.21R.A251.31
intermediate	TCGA.D7.A4YY.01A.11R.A251.31
intermediate	TCGA.CD.8526.01A.11R.2343.13
intermediate	TCGA.D7.A6EX.01A.11R.A31P.31
intermediate	TCGA.BR.6458.01A.11R.1802.13
intermediate	TCGA.RD.A8N1.01A.12R.A36D.31
intermediate	TCGA.VQ.A94U.01A.12R.A414.31
intermediate	TCGA.BR.8289.01A.11R.2343.13
intermediate	TCGA.MX.A666.01A.11R.A31P.31
intermediate	TCGA.VQ.A8PM.01A.21R.A414.31
intermediate	TCGA.VQ.A923.01A.11R.A414.31
intermediate	TCGA.FP.7916.01A.11R.2203.13
intermediate	TCGA.FP.7998.01A.11R.2203.13
intermediate	TCGA.BR.8484.01A.11R.2402.13
intermediate	TCGA.IN.7806.01A.11R.2055.13
intermediate	TCGA.VQ.A94R.01A.11R.A414.31
intermediate	TCGA.HU.A4GF.01A.11R.A24K.31
intermediate	TCGA.VQ.A8DU.01A.11R.A36D.31
intermediate	TCGA.BR.7723.01A.11R.2055.13
intermediate	TCGA.VQ.A8E2.01A.11R.A36D.31
intermediate	TCGA.BR.7704.01A.11R.2055.13
intermediate	TCGA.KB.A93H.01A.11R.A39E.31
intermediate	TCGA.CD.A4MH.01A.11R.A251.31
intermediate	TCGA.CG.4469.01A.01R.1157.13
intermediate	TCGA.VQ.A91U.01A.11R.A414.31
intermediate	TCGA.3M.AB46.01A.11R.A414.31
intermediate	TCGA.VQ.AA6J.01A.11R.A414.31
intermediate	TCGA.CG.4449.01A.01R.1157.13
intermediate	TCGA.BR.4366.01A.01R.1157.13
intermediate	TCGA.CG.4301.01A.01R.1157.13
intermediate	TCGA.CG.4476.01A.01R.1157.13
intermediate	TCGA.BR.8679.01A.11R.2402.13
intermediate	TCGA.FP.A9TM.01A.11R.A39E.31
intermediate	TCGA.BR.8485.01A.11R.2402.13
intermediate	TCGA.CG.4304.01A.01R.1157.13
intermediate	TCGA.BR.8060.01A.11R.2343.13
intermediate	TCGA.CD.8533.01A.11R.2343.13
intermediate	TCGA.VQ.A8PC.01A.11R.A39E.31
intermediate	TCGA.CD.8535.01A.11R.2343.13
intermediate	TCGA.D7.6822.01A.11R.1884.13
intermediate	TCGA.F1.6875.01A.11R.2055.13
intermediate	TCGA.VQ.A94O.01A.11R.A414.31
intermediate	TCGA.IP.7968.01A.11R.2203.13
intermediate	TCGA.VQ.A92D.01A.11R.A414.31
intermediate	TCGA.IN.8663.01A.11R.2402.13
intermediate	TCGA.VQ.A91Z.01A.11R.A414.31
intermediate	TCGA.HU.A4H5.01A.21R.A251.31
intermediate	TCGA.BR.8686.01A.11R.2402.13
intermediate	TCGA.BR.8683.01A.11R.2402.13
intermediate	TCGA.VQ.A922.01A.11R.A414.31
intermediate	TCGA.BR.8373.01A.11R.2343.13
intermediate	TCGA.D7.A4YT.01A.11R.A251.31
intermediate	TCGA.HU.8244.01A.11R.2343.13
intermediate	TCGA.HU.A4G9.01A.11R.A24K.31
intermediate	TCGA.HU.A4H8.01A.11R.A251.31
intermediate	TCGA.KB.A93J.01A.11R.A39E.31
intermediate	TCGA.VQ.A91V.01A.11R.A414.31
intermediate	TCGA.B7.A5TI.01A.11R.A31P.31
intermediate	TCGA.CD.8532.01A.11R.2343.13
intermediate	TCGA.VQ.A8PX.01A.12R.A414.31
intermediate	TCGA.VQ.A91S.01A.11R.A414.31
intermediate	TCGA.D7.6815.01A.11R.1884.13
