myclusters	SampleID
hypoxic	TCGA.A8.A07R.01A.21R.A034.07
hypoxic	TCGA.AN.A0AT.01A.11R.A034.07
hypoxic	TCGA.E2.A1LL.01A.11R.A144.07
hypoxic	TCGA.EW.A1P4.01A.21R.A144.07
hypoxic	TCGA.AN.A0FJ.01A.11R.A00Z.07
hypoxic	TCGA.A7.A0CE.01A.11R.A00Z.07
hypoxic	TCGA.A7.A4SD.01A.11R.A266.07
hypoxic	TCGA.A7.A6VV.01A.22R.A33J.07
hypoxic	TCGA.BH.A0B3.01A.11R.A056.07
hypoxic	TCGA.JL.A3YW.01A.12R.A239.07
hypoxic	TCGA.A2.A0T2.01A.11R.A084.07
hypoxic	TCGA.BH.A0WA.01A.11R.A109.07
hypoxic	TCGA.A7.A13D.01A.13R.A12P.07
hypoxic	TCGA.A7.A6VY.01A.12R.A33J.07
hypoxic	TCGA.E9.A54X.01A.11R.A266.07
hypoxic	TCGA.D8.A1JK.01A.11R.A13Q.07
hypoxic	TCGA.E2.A9RU.01A.11R.A41B.07
hypoxic	TCGA.GM.A2DB.01A.31R.A18M.07
hypoxic	TCGA.AR.A5QQ.01A.11R.A28M.07
hypoxic	TCGA.E2.A14Y.01A.21R.A12D.07
hypoxic	TCGA.LL.A8F5.01A.11R.A36F.07
hypoxic	TCGA.A2.A3Y0.01A.11R.A239.07
hypoxic	TCGA.LL.A6FR.01A.12R.A31O.07
normoxic	TCGA.AO.A1KP.01A.11R.A13Q.07
normoxic	TCGA.AO.A1KS.01A.11R.A13Q.07
normoxic	TCGA.AO.A0JI.01A.21R.A056.07
normoxic	TCGA.B6.A1KC.01B.11R.A157.07
normoxic	TCGA.A1.A0SO.01A.22R.A084.07
normoxic	TCGA.D8.A1XF.01A.11R.A14D.07
normoxic	TCGA.BH.A1FJ.01A.11R.A13Q.07
normoxic	TCGA.C8.A1HK.01A.21R.A13Q.07
normoxic	TCGA.AO.A0J3.01A.11R.A034.07
normoxic	TCGA.BH.A204.01A.11R.A157.07
normoxic	TCGA.AO.A0JA.01A.11R.A056.07
normoxic	TCGA.E2.A15O.01A.11R.A115.07
normoxic	TCGA.A7.A26E.01A.11R.A169.07
normoxic	TCGA.BH.A0W3.01A.11R.A109.07
