myclusters	SampleID
normoxic	TCGA.D5.6534.01A.21R.1928.07
normoxic	TCGA.CM.6169.01A.11R.1653.07
normoxic	TCGA.F5.6571.01A.12R.1830.07
normoxic	TCGA.A6.A567.01A.31R.A28H.07
normoxic	TCGA.A6.6652.01A.11R.1774.07
normoxic	TCGA.NH.A8F7.01A.11R.A41B.07
normoxic	TCGA.AG.3732.01A.11R.1660.07
normoxic	TCGA.G5.6572.01A.11R.1830.07
normoxic	TCGA.CM.6679.01A.11R.1839.07
normoxic	TCGA.F5.6864.01A.11R.1928.07
normoxic	TCGA.CK.5912.01A.11R.1653.07
normoxic	TCGA.CM.6163.01A.11R.1653.07
normoxic	TCGA.DM.A28C.01A.11R.A32Y.07
normoxic	TCGA.AA.A01X.01A.21R.A083.07
normoxic	TCGA.G4.6323.01A.11R.1723.07
normoxic	TCGA.A6.5662.01A.01R.1653.07
normoxic	TCGA.4N.A93T.01A.11R.A37K.07
normoxic	TCGA.F4.6806.01A.11R.1839.07
normoxic	TCGA.G5.6641.01A.11R.A32Z.07
normoxic	TCGA.EI.6514.01A.11R.1736.07
normoxic	TCGA.F5.6812.01A.11R.1830.07
normoxic	TCGA.CM.6170.01A.11R.1653.07
normoxic	TCGA.A6.5656.01A.21R.1839.07
normoxic	TCGA.AZ.6603.01A.11R.1839.07
normoxic	TCGA.AA.3662.01A.01R.1723.07
normoxic	TCGA.AF.A56K.01A.32R.A39D.07
normoxic	TCGA.3L.AA1B.01A.11R.A37K.07
normoxic	TCGA.AA.3496.01A.21R.1839.07
normoxic	TCGA.D5.6924.01A.11R.1928.07
normoxic	TCGA.A6.6782.01A.11R.1839.07
normoxic	TCGA.D5.6922.01A.11R.1928.07
normoxic	TCGA.A6.6648.01A.11R.1774.07
normoxic	TCGA.DC.6160.01A.11R.1660.07
normoxic	TCGA.AF.6136.01A.11R.1830.07
normoxic	TCGA.CM.6165.01A.11R.1653.07
normoxic	TCGA.CM.6172.01A.11R.1653.07
normoxic	TCGA.NH.A6GA.01A.11R.A37K.07
normoxic	TCGA.AH.6644.01A.21R.1830.07
normoxic	TCGA.A6.5660.01A.01R.1653.07
normoxic	TCGA.DM.A285.01A.11R.A16W.07
