myclusters	SampleID
intermediate	TCGA.33.4587.01A.11R.2125.07
intermediate	TCGA.77.6842.01A.11R.1949.07
intermediate	TCGA.77.8007.01A.11R.2187.07
intermediate	TCGA.NC.A5HT.01A.11R.A26W.07
intermediate	TCGA.O2.A52W.01A.11R.A26W.07
intermediate	TCGA.33.AASB.01A.11R.A405.07
intermediate	TCGA.85.A4JB.01A.51R.A262.07
intermediate	TCGA.34.5927.01A.11R.1820.07
intermediate	TCGA.34.5929.01A.11R.1820.07
intermediate	TCGA.18.4083.01A.01R.1100.07
intermediate	TCGA.34.8456.01A.21R.2326.07
intermediate	TCGA.46.6026.01A.11R.1820.07
intermediate	TCGA.NC.A5HO.01A.11R.A26W.07
intermediate	TCGA.66.2793.01A.01R.1201.07
intermediate	TCGA.NC.A5HR.01A.21R.A26W.07
intermediate	TCGA.22.5477.01A.01R.1635.07
intermediate	TCGA.98.8023.01A.11R.2247.07
intermediate	TCGA.21.1078.01A.01R.0692.07
intermediate	TCGA.21.1083.01A.01R.0692.07
intermediate	TCGA.77.8146.01A.11R.2247.07
intermediate	TCGA.46.3766.01A.01R.0980.07
intermediate	TCGA.22.4609.01A.21R.2125.07
intermediate	TCGA.56.5897.01A.11R.1635.07
intermediate	TCGA.63.7022.01A.11R.1949.07
intermediate	TCGA.18.3410.01A.01R.0980.07
intermediate	TCGA.56.8625.01A.11R.2403.07
intermediate	TCGA.51.6867.01A.11R.2045.07
intermediate	TCGA.21.1071.01A.01R.0692.07
intermediate	TCGA.66.2795.01A.02R.0980.07
intermediate	TCGA.96.7544.01A.11R.2045.07
intermediate	TCGA.18.3419.01A.01R.0980.07
intermediate	TCGA.22.5492.01A.01R.1635.07
intermediate	TCGA.33.4586.01A.01R.1443.07
intermediate	TCGA.60.2714.01A.01R.0851.07
intermediate	TCGA.22.1017.01A.01R.0692.07
intermediate	TCGA.52.7812.01A.11R.2125.07
intermediate	TCGA.O2.A5IB.01A.11R.A27Q.07
intermediate	TCGA.39.5011.01A.01R.1443.07
intermediate	TCGA.39.5034.01A.01R.1443.07
intermediate	TCGA.22.4596.01A.01R.1201.07
intermediate	TCGA.43.2581.01A.01R.0851.07
intermediate	TCGA.63.6202.01A.11R.1820.07
intermediate	TCGA.66.2785.01A.01R.0851.07
intermediate	TCGA.77.A5G7.01B.11R.A27Q.07
intermediate	TCGA.34.5231.01A.21R.1820.07
intermediate	TCGA.56.7221.01A.11R.2045.07
intermediate	TCGA.43.8116.01A.11R.2247.07
intermediate	TCGA.90.7767.01A.11R.2125.07
intermediate	TCGA.33.4533.01A.01R.1201.07
intermediate	TCGA.46.3765.01A.01R.0980.07
intermediate	TCGA.63.A5MT.01A.21R.A26W.07
intermediate	TCGA.33.4538.01A.01R.1201.07
